Feature,Importance
distance_between_bodycentre_and_bcr_on_y_t+6,0.00031955488986391557
distance_to_boundary_dynamic_hipl_in_oft_t+1,0.0003189695640843775
distance_to_boundary_dynamic_hipr_in_oft_t+1,0.0003185429746780716
distance_between_bcr_and_hipr_on_z_t-7,0.00031850691984317177
distance_to_boundary_dynamic_bcl_in_oft_t+2,0.0003175693479608029
angle_from_tailbase_bodycentre_to_tailbase_hipl_in_xy_t-12,0.0003173214028726203
angle_from_bodycentre_tailbase_to_tailcentre_tailtip_in_xy_t+4,0.00031677360339602505
height_of_bodycentre_t+14,0.0003164413144290828
speed_of_earr_in_xyz_t+5,0.0003159926003964151
height_of_bcl_t-12,0.00031467631683562204
distance_between_bodycentre_and_tailbase_on_y_t-11,0.00031466240243932124
speed_of_hipr_in_xyz_t+2,0.00031382740041643176
angle_from_tailbase_bodycentre_to_tailbase_hipl_in_xy_t-8,0.00031382046469527426
distance_between_bcl_and_hipl_on_z_t-6,0.0003123790692149634
height_of_tailcentre_t+6,0.0003120546713167551
distance_between_hipl_and_tailbase_on_x_t-6,0.00031204885477880014
speed_of_nose_in_xyz_t-15,0.00031119983423650037
distance_between_neck_and_earl_on_y_t-4,0.0003099276479362152
distance_to_boundary_dynamic_earr_in_oft_t-15,0.00030975883056046067
distance_between_bodycentre_and_bcr_on_x_t-8,0.0003097238819038774
distance_between_hipl_and_tailbase_on_y_t-9,0.0003097195873219173
height_of_bodycentre_t+1,0.0003086890676789813
distance_between_headcentre_and_neck_on_z_t-5,0.0003086533284027055
distance_to_boundary_dynamic_tailcentre_in_oft_t+11,0.00030736661940987745
distance_to_boundary_dynamic_bcl_in_oft_t+12,0.0003072387377175427
distance_between_bodycentre_and_hipr_on_z_t+14,0.0003064823914836007
distance_to_boundary_dynamic_bcl_in_oft_t-7,0.0003061172008787727
distance_to_boundary_dynamic_hipr_in_oft_t-8,0.00030508029882187545
nose_recognized_t-6,0.00030496657918054624
distance_to_boundary_dynamic_bcr_in_oft_t+4,0.00030457573404203713
distance_between_bcr_and_hipr_on_x_t+8,0.0003045050745539719
speed_of_bodycentre_in_xyz_t-12,0.00030441238950728444
distance_between_headcentre_and_earl_on_z_t+7,0.00030432919510346013
distance_between_neck_and_bcr_on_z_t-4,0.00030392450394001506
height_of_earl_t-7,0.00030362271484878236
distance_to_boundary_dynamic_headcentre_in_oft_t+2,0.00030167256209487104
distance_to_boundary_dynamic_hipl_in_oft_t+2,0.0003015711581206981
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t+1,0.00030115244821545044
distance_between_bodycentre_and_tailbase_on_x_t+14,0.00030062028857854716
distance_between_neck_and_bodycentre_on_z_t-15,0.0003003717083476702
distance_between_bcl_and_hipl_on_z_t-15,0.0002995294965956956
distance_to_boundary_dynamic_headcentre_in_oft_t-11,0.0002982170753329544
distance_between_bodycentre_and_tailbase_on_x_t-11,0.0002980931534869913
distance_between_bcl_and_hipl_on_x_t-12,0.0002977864438876201
distance_to_boundary_dynamic_neck_in_oft_t-13,0.0002972719059107674
distance_to_boundary_dynamic_tailcentre_in_oft_t+7,0.00029722619005825233
distance_between_bcl_and_hipl_on_x_t+14,0.00029719675011533785
distance_between_bcl_and_hipl_on_z_t-14,0.00029644383264390616
distance_to_boundary_dynamic_headcentre_in_oft_t-12,0.0002954635754258896
distance_between_headcentre_and_earl_on_z_t-15,0.0002950946258371419
distance_between_neck_and_bodycentre_on_y_t-3,0.0002950156842308456
speed_of_nose_in_xyz_t+10,0.000294891603540658
distance_between_bcr_and_hipr_on_z_t+8,0.00029473198064496926
speed_of_earr_in_xyz_t-8,0.000294338313260765
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t+1,0.000294095826178168
distance_between_bcr_and_hipr_on_z_t+11,0.00029396179296191886
height_of_neck_t-5,0.0002928069091139945
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t-7,0.0002924932122026408
distance_to_boundary_dynamic_earl_in_oft_t-14,0.0002924906238402581
speed_of_nose_in_xyz_t+7,0.0002921444881518019
distance_between_bodycentre_and_bcr_on_x_t+5,0.0002920633943903399
distance_to_boundary_dynamic_tailcentre_in_oft_t-13,0.0002915302968921421
distance_to_boundary_dynamic_hipl_in_oft_t-11,0.0002912922941228852
angle_from_bodycentre_tailbase_to_tailcentre_tailtip_in_xy_t-4,0.00029007889258470676
height_of_earr_t-11,0.0002892967692566147
distance_between_bcr_and_hipr_on_y_t+7,0.00028921468011676595
distance_between_bodycentre_and_tailbase_on_x_t-8,0.0002890529451271374
distance_between_neck_and_bodycentre_on_x_t+3,0.00028864158454726006
distance_to_boundary_dynamic_bodycentre_in_oft_t-11,0.00028841411279555357
distance_between_bodycentre_and_hipl_on_z_t-4,0.00028802721194351113
height_of_neck_t-14,0.0002873565798809152
height_of_bodycentre_t-8,0.0002872534736001833
speed_of_earl_in_xyz_t-12,0.00028719825534495564
distance_between_neck_and_bcr_on_z_t+12,0.00028642915025185186
distance_between_hipl_and_tailbase_on_x_t+8,0.0002864118261256636
distance_between_headcentre_and_earl_on_z_t+10,0.00028615243694969026
distance_to_boundary_dynamic_bodycentre_in_oft_t+10,0.0002857511472364209
distance_to_boundary_dynamic_neck_in_oft_t-15,0.00028572441257592254
distance_between_bodycentre_and_hipl_on_z_t-5,0.0002856853630556675
distance_to_boundary_dynamic_neck_in_oft_t+14,0.0002846345441497696
distance_between_bcr_and_hipr_on_z_t+14,0.0002838193630208942
distance_between_headcentre_and_earl_on_z_t-8,0.00028261656999739826
angle_from_bodycentre_neck_to_neck_earl_in_xy_t-3,0.00028248248626350816
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t+9,0.0002822142562823154
distance_between_hipl_and_tailbase_on_x_t+2,0.00028176115357772796
distance_between_bcl_and_hipl_on_x_t0,0.0002814814603100963
speed_of_headcentre_in_xyz_t-6,0.00028139238677915866
nose_recognized_t-4,0.0002808353498530579
Volume_of_neck_bodycentre_bcl_bcr_t-4,0.00028057454796333146
height_of_bodycentre_t-11,0.00028049174936587817
speed_of_hipl_in_xyz_t+2,0.00028046257559914814
distance_to_boundary_dynamic_headcentre_in_oft_t+6,0.00028008534640633554
distance_between_bcl_and_hipl_on_z_t+11,0.00027948746363746406
angle_from_tailbase_bodycentre_to_bodycentre_neck_in_xy_t-10,0.0002790571567255652
distance_between_bodycentre_and_hipl_on_y_t+14,0.00027896275592390946
distance_to_boundary_dynamic_earr_in_oft_t+3,0.0002787107640059527
distance_between_neck_and_bodycentre_on_x_t+7,0.00027856575572354975
distance_between_headcentre_and_neck_on_z_t-3,0.00027788251046877654
angle_from_bodycentre_tailbase_to_tailcentre_tailtip_in_xy_t-15,0.00027774459841113186
distance_between_hipl_and_tailbase_on_y_t+1,0.00027733208818852314
distance_between_hipl_and_tailbase_on_z_t0,0.0002772598708512035
distance_between_neck_and_bcl_on_y_t+13,0.0002770705665918848
distance_between_neck_and_bcl_on_z_t-6,0.0002766255467212281
distance_to_boundary_dynamic_bcr_in_oft_t-13,0.00027647814911794166
distance_to_boundary_dynamic_bodycentre_in_oft_t-1,0.00027628726338978086
distance_between_bodycentre_and_bcl_on_x_t+12,0.0002761578980377492
distance_between_headcentre_and_neck_on_x_t-2,0.000276107397250788
speed_of_bodycentre_in_xyz_t-4,0.00027593448951775346
distance_between_headcentre_and_earl_on_z_t+1,0.0002759198847809055
distance_between_neck_and_bodycentre_on_y_t-2,0.000275725992163769
speed_of_hipl_in_xyz_t-3,0.0002753737550401052
angle_from_tailbase_bodycentre_to_bodycentre_neck_in_xy_t+1,0.000275242236628843
distance_between_headcentre_and_neck_on_y_t-8,0.00027477979282487146
distance_between_bcr_and_hipr_on_z_t-5,0.0002746438965690362
distance_to_boundary_dynamic_tailcentre_in_oft_t-1,0.00027450620059734125
distance_to_boundary_dynamic_bcr_in_oft_t+13,0.00027422329398560613
distance_between_bodycentre_and_tailbase_on_y_t-4,0.00027414359598184663
distance_between_bodycentre_and_hipr_on_z_t-11,0.0002737093610551966
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t-14,0.00027362958144082903
distance_between_hipr_and_tailbase_on_y_t-12,0.0002735300224768063
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t-3,0.000273519662283347
distance_between_bodycentre_and_bcl_on_y_t+11,0.0002732521374206197
distance_to_boundary_dynamic_neck_in_oft_t+2,0.0002732437464624894
distance_between_hipl_and_tailbase_on_z_t+9,0.0002727360867158801
distance_between_neck_and_bcr_on_y_t-1,0.0002724582268432047
distance_between_hipl_and_tailbase_on_y_t+12,0.00027234663026885986
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t+1,0.00027199898895501463
distance_between_bodycentre_and_hipl_on_y_t-2,0.00027197848908739263
distance_between_neck_and_bodycentre_on_x_t-14,0.00027181782834846945
distance_to_boundary_dynamic_neck_in_oft_t+1,0.00027145213400293005
distance_between_neck_and_bcr_on_x_t-12,0.00027053087341586996
distance_between_bcr_and_hipr_on_x_t-14,0.0002704730956983243
speed_of_nose_in_xyz_t-14,0.0002702822251174538
distance_between_bodycentre_and_hipl_on_z_t+12,0.0002695099356717065
height_of_tailcentre_t+5,0.00026928842631167277
distance_between_neck_and_bodycentre_on_x_t-2,0.0002690074310649073
height_of_bcl_t+13,0.00026811879540816763
distance_to_boundary_dynamic_earr_in_oft_t+7,0.0002676434038811233
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t-3,0.0002672631632814219
angle_from_bodycentre_neck_to_neck_earr_in_xy_t+8,0.00026594420913126656
distance_between_bodycentre_and_hipr_on_z_t-2,0.0002659367305112258
speed_of_bcr_in_xyz_t+1,0.00026580811355408494
height_of_bodycentre_t-4,0.0002657347527168434
distance_between_bodycentre_and_hipr_on_z_t+3,0.0002655453724728067
distance_between_neck_and_bcl_on_z_t-1,0.0002655295071997806
distance_to_boundary_dynamic_bodycentre_in_oft_t-2,0.00026493405995402355
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t+10,0.0002648560386845015
distance_between_hipl_and_tailbase_on_y_t-11,0.00026479441395149477
distance_between_neck_and_bcl_on_x_t+1,0.0002638691231457872
distance_between_hipr_and_tailbase_on_z_t+2,0.00026384377764622675
distance_between_bodycentre_and_bcr_on_x_t-2,0.0002636792351027035
height_of_tailcentre_t+14,0.0002634538014164084
height_of_neck_t-11,0.0002625319648615159
height_of_bcr_t+11,0.0002621773035141433
distance_between_bodycentre_and_hipl_on_y_t-13,0.0002619470132558731
height_of_tailcentre_t-6,0.0002617725940732628
distance_between_bodycentre_and_bcl_on_x_t-5,0.0002613450838829138
distance_to_boundary_dynamic_earl_in_oft_t+6,0.00025979678706157316
speed_of_nose_in_xyz_t-11,0.000259704711548305
distance_between_neck_and_bcl_on_z_t+1,0.00025929584473237784
nose_recognized_t+3,0.00025914024276084467
height_of_tailcentre_t+9,0.0002589969734170968
distance_between_hipl_and_tailbase_on_y_t-8,0.0002582749205364813
distance_to_boundary_dynamic_bcr_in_oft_t0,0.0002581462778408999
Volume_of_bodycentre_hipl_tailbase_hipr_t+11,0.00025813930057313843
distance_to_boundary_dynamic_earl_in_oft_t-6,0.0002578202616571862
distance_between_bcl_and_hipl_on_x_t+10,0.00025685561161142975
speed_of_tailbase_in_xyz_t-14,0.0002558133182848757
distance_between_hipr_and_tailbase_on_y_t+7,0.0002557104594088881
speed_of_headcentre_in_xyz_t+7,0.0002550688399759217
distance_between_neck_and_bodycentre_on_x_t+10,0.0002548862708740469
angle_from_bodycentre_tailbase_to_tailcentre_tailtip_in_xy_t+13,0.0002543780620284708
angle_from_tailbase_bodycentre_to_tailbase_hipl_in_xy_t-10,0.000254322943940856
distance_between_headcentre_and_neck_on_x_t+4,0.0002539950457631445
nose_recognized_t-1,0.0002539582480937533
height_of_bcl_t+7,0.00025395728662442425
speed_of_bodycentre_in_xyz_t-9,0.0002539301824488341
distance_between_neck_and_bodycentre_on_z_t+12,0.00025381387610973893
distance_to_boundary_dynamic_hipr_in_oft_t+11,0.00025372425104252887
distance_between_bcl_and_hipl_on_z_t+10,0.0002536812246636957
distance_between_bcr_and_hipr_on_y_t-15,0.00025352966313717246
distance_between_hipl_and_tailbase_on_x_t+7,0.00025344303217427253
speed_of_earr_in_xyz_t0,0.0002533671042486993
angle_from_bodycentre_neck_to_neck_earl_in_xy_t+1,0.00025319521612819136
speed_of_headcentre_in_xyz_t-3,0.00025251207415246226
height_of_tailcentre_t+10,0.0002521510498829207
speed_of_neck_in_xyz_t+6,0.0002519424584450298
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t+2,0.00025172591762311807
distance_between_bodycentre_and_tailbase_on_z_t-14,0.0002516492120980842
distance_between_bodycentre_and_hipl_on_x_t+1,0.0002510597584887673
distance_between_hipl_and_tailbase_on_x_t-3,0.0002508338348215456
distance_between_neck_and_bcl_on_y_t+6,0.00025077925797832324
distance_between_hipr_and_tailbase_on_x_t+13,0.0002507691702347221
distance_between_headcentre_and_neck_on_x_t+10,0.0002507358644515907
distance_between_headcentre_and_neck_on_z_t-7,0.000250244201870242
distance_between_hipl_and_tailbase_on_y_t0,0.000249967185623333
distance_between_bodycentre_and_tailbase_on_y_t+2,0.00024994347544525785
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t+10,0.00024962560132349264
distance_between_hipl_and_tailbase_on_z_t+13,0.00024959467983497576
distance_between_neck_and_bcl_on_y_t+1,0.0002489270209964898
distance_to_boundary_dynamic_earr_in_oft_t+13,0.00024871502726102465
distance_between_hipr_and_tailbase_on_y_t+2,0.0002486465874192452
distance_to_boundary_dynamic_neck_in_oft_t-7,0.0002485230950130638
distance_to_boundary_dynamic_hipr_in_oft_t+2,0.00024800821559429147
distance_to_boundary_dynamic_headcentre_in_oft_t-9,0.0002478051735567469
distance_between_bodycentre_and_tailbase_on_y_t-9,0.00024769553439111467
speed_of_nose_in_xyz_t+1,0.00024760362817074545
speed_of_neck_in_xyz_t+12,0.000247169458716303
speed_of_neck_in_xyz_t-9,0.0002464127198309237
distance_between_headcentre_and_neck_on_y_t-10,0.00024627279836046445
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t+5,0.0002460719288979681
distance_to_boundary_dynamic_earl_in_oft_t-11,0.00024582351105436977
angle_from_bodycentre_tailbase_to_tailcentre_tailtip_in_xy_t-5,0.0002455642796938264
distance_to_boundary_dynamic_hipr_in_oft_t-2,0.0002454246458311835
distance_between_headcentre_and_neck_on_z_t-6,0.000245171180939487
speed_of_headcentre_in_xyz_t0,0.00024481046304008347
speed_of_hipl_in_xyz_t+7,0.00024464507362128305
distance_to_boundary_dynamic_earr_in_oft_t-8,0.0002438624928654788
angle_from_tailbase_bodycentre_to_tailbase_hipl_in_xy_t-11,0.00024369954439808003
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t+8,0.00024349686912586565
angle_from_tailbase_bodycentre_to_tailbase_hipl_in_xy_t-3,0.00024326156684709635
distance_between_bcl_and_hipl_on_x_t-1,0.00024325194098493357
distance_between_neck_and_bodycentre_on_y_t-14,0.0002421879477535557
distance_between_bodycentre_and_hipl_on_y_t-8,0.00024173568570652775
angle_from_bodycentre_neck_to_neck_earr_in_xy_t-11,0.00024110507896076195
distance_between_bodycentre_and_hipr_on_z_t+9,0.0002409191749251563
distance_between_bodycentre_and_tailbase_on_y_t-13,0.00024062449308908743
distance_between_neck_and_bcl_on_y_t+5,0.00023981524684374842
distance_between_bodycentre_and_hipr_on_x_t-4,0.00023953932680508642
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t-14,0.00023780866091546867
distance_between_hipl_and_tailbase_on_z_t-12,0.0002377483139406171
speed_of_earr_in_xyz_t-4,0.00023765063068269712
height_of_tailcentre_t+4,0.00023707723313055745
distance_between_hipl_and_tailbase_on_y_t-13,0.00023705278870087435
angle_from_bodycentre_neck_to_neck_earl_in_xy_t-5,0.00023703430084857195
distance_to_boundary_dynamic_bcl_in_oft_t+13,0.00023702931992014095
distance_between_neck_and_bodycentre_on_z_t-14,0.00023678001815408454
height_of_tailcentre_t-9,0.0002367718249285269
distance_between_headcentre_and_neck_on_x_t+3,0.00023669665180718968
distance_between_bodycentre_and_hipl_on_y_t+6,0.00023646416589662197
distance_between_bodycentre_and_hipr_on_z_t-5,0.00023539172814944438
distance_between_bcl_and_hipl_on_z_t+12,0.00023517177198251958
distance_between_headcentre_and_neck_on_x_t+11,0.0002338475959655505
distance_to_boundary_dynamic_earr_in_oft_t+11,0.00023375242799110894
distance_between_bodycentre_and_bcl_on_y_t-4,0.00023359962334115452
distance_between_neck_and_earr_on_y_t-12,0.0002335747140474724
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t+10,0.00023338121952752835
distance_to_boundary_dynamic_bodycentre_in_oft_t+14,0.0002330827065838743
height_of_tailcentre_t+11,0.00023184862221646224
distance_to_boundary_dynamic_earl_in_oft_t+4,0.0002316258193988031
distance_between_headcentre_and_neck_on_x_t+1,0.00023155104705494203
height_of_hipr_t-14,0.00023144665707790498
distance_between_bodycentre_and_bcl_on_y_t+9,0.00023030241643956918
distance_between_headcentre_and_earl_on_y_t+4,0.00023024705200058122
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t+8,0.0002300207455168051
height_of_bodycentre_t-5,0.00022968217357780625
angle_from_tailbase_bodycentre_to_tailbase_hipl_in_xy_t-5,0.00022959649931976467
distance_between_neck_and_bodycentre_on_y_t-6,0.00022958396170613286
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t+7,0.00022930021573538164
distance_to_boundary_dynamic_bcl_in_oft_t-11,0.00022921988111732975
distance_between_headcentre_and_earr_on_z_t-1,0.00022859021729669513
distance_between_neck_and_bodycentre_on_z_t-11,0.0002283909267876342
distance_between_neck_and_bcl_on_z_t0,0.00022829283920706663
distance_to_boundary_dynamic_earr_in_oft_t+1,0.0002279689903092706
distance_between_hipl_and_tailbase_on_x_t+13,0.00022796697125366882
distance_between_neck_and_bodycentre_on_y_t+4,0.00022762745842335355
distance_between_headcentre_and_neck_on_x_t+12,0.00022750768553481438
distance_between_bodycentre_and_hipr_on_x_t-2,0.00022735428762051782
speed_of_bodycentre_in_xyz_t+12,0.00022709920250088068
distance_between_headcentre_and_neck_on_z_t-8,0.00022707099119076744
distance_to_boundary_dynamic_hipl_in_oft_t+11,0.00022685442723244709
distance_between_neck_and_earr_on_x_t-2,0.0002264494360469298
height_of_tailcentre_t-12,0.0002262902967133931
angle_from_tailbase_bodycentre_to_bodycentre_neck_in_xy_t+14,0.00022617150588104485
angle_from_tailbase_bodycentre_to_tailbase_hipl_in_xy_t-14,0.00022607031438966
distance_between_neck_and_bcl_on_z_t+11,0.0002258609109517005
distance_between_bodycentre_and_tailbase_on_x_t+4,0.00022559723738947523
distance_between_hipl_and_tailbase_on_z_t+6,0.0002255831919037431
speed_of_hipl_in_xyz_t+4,0.00022555819990223707
distance_between_bodycentre_and_hipl_on_x_t+10,0.00022548150575694384
distance_between_bodycentre_and_bcr_on_x_t-3,0.0002251042704016164
distance_between_headcentre_and_earl_on_y_t+10,0.0002250284311409253
distance_between_neck_and_bcl_on_x_t+4,0.00022401960931165842
angle_from_bodycentre_tailbase_to_tailcentre_tailtip_in_xy_t+1,0.00022382411234305442
distance_between_headcentre_and_earl_on_z_t-2,0.00022341730560323709
height_of_bcl_t-15,0.0002233769879860641
distance_between_neck_and_bcl_on_y_t+7,0.00022327172852558232
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t-4,0.00022326278289058792
distance_between_headcentre_and_neck_on_y_t-2,0.0002230422795419674
distance_between_headcentre_and_neck_on_z_t+9,0.00022299911877187562
distance_to_boundary_dynamic_headcentre_in_oft_t+8,0.0002229584239402748
distance_between_hipl_and_tailbase_on_y_t-1,0.0002227592326427615
distance_between_bodycentre_and_bcr_on_x_t-4,0.00022263586304726283
distance_to_boundary_dynamic_tailcentre_in_oft_t-7,0.00022251768028894143
height_of_hipr_t+2,0.00022239870928523608
distance_between_bodycentre_and_hipr_on_z_t+12,0.00022229708014024377
distance_to_boundary_dynamic_hipl_in_oft_t+14,0.000221813496230816
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t-7,0.00022170716015952076
speed_of_earl_in_xyz_t-3,0.00022168451497890375
distance_between_hipr_and_tailbase_on_z_t+1,0.00022150290818772768
distance_between_bodycentre_and_hipl_on_y_t+11,0.0002213594026870147
distance_between_headcentre_and_earr_on_z_t-8,0.00022107254803116139
distance_between_neck_and_bcl_on_z_t+12,0.00022085999289151695
speed_of_hipl_in_xyz_t-9,0.00022071890146855097
distance_between_bcl_and_hipl_on_y_t-7,0.00022070077206763413
height_of_bodycentre_t+6,0.00022032025274417542
distance_between_headcentre_and_neck_on_x_t+8,0.00022019365432075937
distance_between_hipl_and_tailbase_on_z_t-8,0.0002201694108320713
speed_of_hipl_in_xyz_t0,0.00022015733918330662
distance_between_hipl_and_tailbase_on_z_t+3,0.00021993121302344907
distance_to_boundary_dynamic_earl_in_oft_t+10,0.00021985123419970536
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t+12,0.0002188911247887378
distance_between_hipl_and_tailbase_on_y_t+3,0.00021851003068860893
distance_to_boundary_dynamic_hipr_in_oft_t-11,0.00021805753102643237
height_of_bcl_t-2,0.0002176537695201416
distance_between_neck_and_bcr_on_z_t-2,0.0002176129052751273
distance_between_neck_and_bcl_on_z_t+5,0.00021729616377937807
distance_to_boundary_dynamic_hipr_in_oft_t-1,0.00021712537196494103
distance_between_neck_and_bodycentre_on_y_t+3,0.00021710798227420617
distance_to_boundary_dynamic_bcr_in_oft_t-8,0.00021691907130219395
distance_between_neck_and_bcr_on_z_t+4,0.00021683604388326227
distance_to_boundary_dynamic_earl_in_oft_t+11,0.00021669733176253085
distance_between_headcentre_and_neck_on_z_t-15,0.00021654670369202915
distance_between_neck_and_bcl_on_y_t-5,0.00021637295383190533
distance_between_headcentre_and_neck_on_x_t+2,0.0002162680509874233
distance_between_bcl_and_hipl_on_z_t+5,0.00021626283986485667
distance_to_boundary_dynamic_bcl_in_oft_t-14,0.00021624826372735765
distance_between_bcr_and_hipr_on_z_t-9,0.00021624448760600753
distance_between_bcl_and_hipl_on_x_t-8,0.00021617583836796447
distance_between_bodycentre_and_bcl_on_x_t+3,0.0002159884043224279
distance_between_neck_and_bcl_on_x_t-7,0.00021592947553254502
distance_between_bodycentre_and_bcr_on_y_t0,0.0002150326222154617
speed_of_hipr_in_xyz_t-4,0.00021500178178417387
distance_between_neck_and_bcl_on_z_t+9,0.00021473548131129076
distance_to_boundary_dynamic_tailcentre_in_oft_t+5,0.00021434408322220863
distance_between_hipr_and_tailbase_on_x_t-11,0.0002140732573280696
distance_to_boundary_dynamic_bcr_in_oft_t-11,0.00021406612595307933
distance_between_bcr_and_hipr_on_y_t+9,0.00021380652992070262
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t-7,0.00021374384280958679
height_of_tailcentre_t+1,0.00021358136360439446
distance_to_boundary_dynamic_earr_in_oft_t-6,0.00021355889761034427
distance_between_neck_and_earl_on_y_t-8,0.00021338175163410457
distance_to_boundary_dynamic_neck_in_oft_t-8,0.00021261334051973882
distance_between_bodycentre_and_hipr_on_y_t-2,0.0002121936216923933
distance_to_boundary_dynamic_bcl_in_oft_t-8,0.00021218644651767053
distance_to_boundary_dynamic_earl_in_oft_t+7,0.0002118011270272154
distance_between_neck_and_bcr_on_x_t+12,0.00021157592802272882
distance_between_neck_and_bcr_on_x_t-8,0.00021143376327257418
distance_to_boundary_dynamic_headcentre_in_oft_t0,0.000211358467997805
angle_from_tailbase_bodycentre_to_bodycentre_neck_in_xy_t-8,0.00021134088183723766
distance_between_bodycentre_and_tailbase_on_x_t+13,0.00021094366430524414
distance_between_hipr_and_tailbase_on_z_t+3,0.00021080212374413243
distance_to_boundary_dynamic_bcl_in_oft_t0,0.0002089567311114977
distance_between_neck_and_bcl_on_y_t-14,0.00020851322103663421
distance_between_neck_and_bcr_on_x_t+11,0.00020820168501523774
distance_between_neck_and_bcl_on_y_t-15,0.0002079673614349561
speed_of_earr_in_xyz_t-9,0.00020777776501035755
height_of_tailcentre_t-15,0.00020762614063734843
distance_between_bodycentre_and_hipr_on_z_t-10,0.00020679885419548903
distance_between_headcentre_and_earl_on_z_t-10,0.00020675952811830903
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t-4,0.00020629787213158766
distance_to_boundary_dynamic_neck_in_oft_t+13,0.00020626971211681482
distance_between_hipl_and_tailbase_on_z_t+10,0.00020623196403695394
speed_of_bodycentre_in_xyz_t-1,0.00020615336215574568
speed_of_tailbase_in_xyz_t-12,0.00020580096158159613
distance_between_bcr_and_hipr_on_x_t+3,0.0002056911877397229
distance_between_bodycentre_and_hipl_on_z_t+6,0.00020537178084097463
speed_of_bcr_in_xyz_t+3,0.00020501083432492698
distance_between_bcr_and_hipr_on_x_t+1,0.00020479775919047172
angle_from_bodycentre_neck_to_neck_earr_in_xy_t-5,0.00020479558677894
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t-5,0.00020471265615859994
distance_to_boundary_dynamic_hipl_in_oft_t-15,0.0002044689453736364
distance_between_bodycentre_and_hipl_on_y_t+10,0.0002043320167485121
height_of_tailcentre_t+3,0.00020427469958862691
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t-10,0.00020424474067708064
distance_to_boundary_dynamic_bodycentre_in_oft_t-3,0.00020421194361691433
distance_between_hipr_and_tailbase_on_y_t+14,0.00020386782044776945
distance_between_hipl_and_tailbase_on_z_t+14,0.00020385750509974504
distance_between_neck_and_bodycentre_on_x_t+8,0.00020361472191339453
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t+1,0.00020345592710779715
distance_between_hipl_and_tailbase_on_x_t0,0.00020293323477178866
distance_between_bodycentre_and_bcl_on_y_t-11,0.00020262168297447986
distance_between_neck_and_earr_on_y_t+10,0.00020254021173062692
distance_between_hipl_and_tailbase_on_x_t+4,0.00020203609412457502
distance_between_hipl_and_tailbase_on_x_t-10,0.00020169210053581796
distance_to_boundary_dynamic_earr_in_oft_t+8,0.0002016023465843806
distance_between_headcentre_and_earr_on_z_t-4,0.00020149230375600548
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t+13,0.00020140294396237438
distance_between_neck_and_bcl_on_x_t-6,0.00020136775946634096
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t+9,0.00020126995122802762
distance_between_bcr_and_hipr_on_x_t-8,0.00020123001013676772
height_of_bcl_t+14,0.00020103502539299114
distance_between_bcr_and_hipr_on_x_t-3,0.00020085745288427615
distance_to_boundary_dynamic_bcr_in_oft_t+5,0.00020072775206927227
distance_between_headcentre_and_neck_on_x_t+6,0.00020069021309745521
distance_to_boundary_dynamic_hipr_in_oft_t+14,0.00020053319840403953
distance_between_bodycentre_and_bcr_on_x_t-7,0.0002005154803512996
distance_between_hipr_and_tailbase_on_y_t+4,0.000200334152739345
distance_between_bodycentre_and_hipr_on_z_t+10,0.00019984671117383962
height_of_hipl_t+14,0.00019885583695308025
distance_between_headcentre_and_neck_on_y_t+6,0.00019876428215091346
distance_between_bodycentre_and_hipl_on_y_t-3,0.00019863026640390776
height_of_earl_t+6,0.0001984647081748443
height_of_bcl_t0,0.00019842419341903447
distance_between_headcentre_and_earl_on_z_t+5,0.00019841420289239714
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t+7,0.00019810349166254877
distance_between_neck_and_bodycentre_on_x_t+11,0.00019809210457032072
distance_between_hipl_and_tailbase_on_x_t+12,0.0001978118096551752
distance_between_bodycentre_and_bcr_on_x_t-6,0.00019780327715426943
